K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
21544,1.0,0.01,0.25,78,-0.1,1.0e-5,0.0,50,22,0.0,281888441,1948626375,1027844732,1693562313,5.0e-8
21544,1.0,0.01,0.25,89,-0.1,1.0e-5,0.0,50,26,0.0,3204507588,2513194652,1763461864,4106439255,5.0e-8
21544,1.0,0.01,0.25,146,-0.1,1.0e-5,0.0,50,23,0.0,2770844138,1135407926,3125348563,669309606,5.0e-8
21544,1.0,0.01,0.25,114,-0.1,1.0e-5,0.0,50,24,0.0,2472045485,2190216046,1355709878,472079403,5.0e-8
21544,1.0,0.01,0.25,79,-0.1,1.0e-5,0.0,50,25,0.0,3972061502,2979848671,3882996065,894329739,5.0e-8
21544,1.0,0.01,0.25,115,-0.1,1.0e-5,0.0,50,27,0.0,2954577346,1262870154,4289260121,607023503,5.0e-8
21544,1.0,0.01,0.25,88,-0.1,1.0e-5,0.0,50,30,0.0,2003937706,897360575,2399399931,1374899083,5.0e-8
21544,1.0,0.01,0.25,105,-0.1,1.0e-5,0.0,50,29,0.0,2473488546,1522882310,3296560693,656017325,5.0e-8
21544,1.0,0.01,0.25,90,-0.1,1.0e-5,0.0,50,28,0.0,3562925299,3502289161,1878046242,815251701,5.0e-8
21544,1.0,0.01,0.25,92,-0.1,1.0e-5,0.0,50,32,0.0,1268854716,2252074250,1254538978,1942794825,5.0e-8
21544,1.0,0.01,0.25,103,-0.1,1.0e-5,0.0,50,31,0.0,3248662918,489681901,1659803563,1061010006,5.0e-8
21544,1.0,0.01,0.25,152,-0.1,1.0e-5,0.0,50,34,0.0,25576252,3368854064,1647417608,1881960854,5.0e-8
21544,1.0,0.01,0.25,141,-0.1,1.0e-5,0.0,50,33,0.0,2265375837,851083024,96956239,2715092331,5.0e-8
21544,1.0,0.01,0.25,43315,-0.1,1.0e-5,0.0,50,26,0.0,3048275208,1828704923,3427281413,2567785409,0.5
21544,1.0,0.01,0.25,141,-0.1,1.0e-5,0.0,50,35,0.0,511133715,3362676268,558339530,2526708953,5.0e-8
21544,1.0,0.01,0.25,128,-0.1,1.0e-5,0.0,50,36,0.0,2293076023,3499180631,2930340766,1884629023,5.0e-8
21544,1.0,0.01,0.25,36521,-0.1,1.0e-5,0.0,50,37,0.0,95426165,4076170921,3192527606,2461236848,0.5
21544,1.0,0.01,0.25,145,-0.1,1.0e-5,0.0,50,38,0.0,1231433790,239522378,487673550,1575594539,5.0e-8
21544,1.0,0.01,0.25,104,-0.1,1.0e-5,0.0,50,39,0.0,3969926483,1847332091,2651625381,655760284,5.0e-8
21544,1.0,0.01,0.25,111,-0.1,1.0e-5,0.0,50,40,0.0,3020144531,764647199,2931382972,297185376,5.0e-8
21544,1.0,0.01,0.25,137,-0.1,1.0e-5,0.0,50,37,0.0,471699180,1779268394,3564638811,2626325795,5.0e-8
21544,1.0,0.01,0.25,77,-0.1,1.0e-5,0.0,50,41,0.0,3587911386,1036639127,3773984403,2180732952,5.0e-8
21544,1.0,0.01,0.25,91,-0.1,1.0e-5,0.0,50,42,0.0,398722913,3090134670,2108892416,4213601157,5.0e-8
21544,1.0,0.01,0.25,111,-0.1,1.0e-5,0.0,50,43,0.0,158282426,2409509710,2446577781,3303595500,5.0e-8
21544,1.0,0.01,0.25,87,-0.1,1.0e-5,0.0,50,45,0.0,486027609,2041589505,1018936742,2218222544,5.0e-8
21544,1.0,0.01,0.25,138,-0.1,1.0e-5,0.0,50,44,0.0,2542593849,1941162634,128038617,2547110813,5.0e-8
21544,1.0,0.01,0.25,120,-0.1,1.0e-5,0.0,50,46,0.0,2435926212,4074860185,468635321,431904991,5.0e-8
21544,1.0,0.01,0.25,113,-0.1,1.0e-5,0.0,50,47,0.0,4111208507,227674654,3964968868,3690600277,5.0e-8
21544,1.0,0.01,0.25,78,-0.1,1.0e-5,0.0,50,49,0.0,3387093128,2689480112,2229787009,2400600884,5.0e-8
21544,1.0,0.01,0.25,131,-0.1,1.0e-5,0.0,50,48,0.0,714868824,2298920021,4047139889,2449041227,5.0e-8
21544,1.0,0.01,0.25,88,-0.1,1.0e-5,0.0,50,50,0.0,1225403807,2810257334,1371030565,1438835645,5.0e-8
10000,1.0,0.01,0.25,149064,-0.1,1.0e-5,0.0,50,26,0.0,2538739684,2719946801,2158542026,2810214207,0.5
21544,1.0,0.01,0.25,52559,-0.1,1.0e-5,0.0,50,21,0.0,433098078,1217920978,3914031515,3124036747,0.5
21544,1.0,0.01,0.25,50274,-0.1,1.0e-5,0.0,50,29,0.0,4238438677,2853044913,2749263435,4095875896,0.5
10000,1.0,0.01,0.25,147394,-0.1,1.0e-5,0.0,50,45,0.0,2166948646,2055440274,1743313204,2064592207,0.5
21544,1.0,0.01,0.25,53015,-0.1,1.0e-5,0.0,50,20,0.0,913332085,1225268792,3765883336,4068208280,0.5
21544,1.0,0.01,0.25,37487,-0.1,1.0e-5,0.0,50,48,0.0,3370294422,3283220080,2960505039,3550989477,0.5
100000,1.0,0.01,0.25,26102,-0.01,1.0e-5,0.0,50,41,0.0,855244297,3938703723,4265391138,1837465243,0.05
21544,1.0,0.01,0.25,56159,-0.1,1.0e-5,0.0,50,27,0.0,3482161071,250391881,2890086019,261541859,0.5
21544,1.0,0.01,0.25,61847,-0.1,1.0e-5,0.0,50,5,0.0,3119553728,2353254413,1397170334,2899336129,0.5
100000,1.0,0.01,0.25,46188,-0.01,1.0e-5,0.0,50,36,0.0,906544728,188766249,1390977957,4072824809,0.5
21544,1.0,0.01,0.25,49651,-0.1,1.0e-5,0.0,50,49,0.0,919421710,359367363,2188573436,3780120055,0.5
21544,1.0,0.01,0.25,61147,-0.1,1.0e-5,0.0,50,33,0.0,2870542012,799470063,3804973051,1559337572,0.5
10000,1.0,0.01,0.25,202517,-0.1,1.0e-5,0.0,50,20,0.0,414454527,3090909849,1185906845,1746863519,0.5
21544,1.0,0.01,0.25,68734,-0.1,1.0e-5,0.0,50,4,0.0,1928868928,1644570355,2297166915,141662035,0.5
46416,1.0,0.01,0.25,2533,-0.1,1.0e-5,0.0,50,13,0.0,2472045485,2190216046,1355709878,472079403,0.5
100000,1.0,0.01,0.25,30182,-0.01,1.0e-5,0.0,50,45,0.0,3360168142,3918399323,3691447540,477465502,0.05
46416,1.0,0.01,0.25,2837,-0.1,1.0e-5,0.0,50,17,0.0,2473488546,1522882310,3296560693,656017325,0.5
46416,1.0,0.01,0.25,2074,-0.1,1.0e-5,0.0,50,32,0.0,398722913,3090134670,2108892416,4213601157,0.5
46416,1.0,0.01,0.25,2667,-0.1,1.0e-5,0.0,50,26,0.0,95426165,4076170921,3192527606,2461236848,0.5
46416,1.0,0.01,0.25,3929,-0.1,1.0e-5,0.0,50,11,0.0,3204507588,2513194652,1763461864,4106439255,0.5
46416,1.0,0.01,0.25,3035,-0.1,1.0e-5,0.0,50,27,0.0,1231433790,239522378,487673550,1575594539,0.5
46416,1.0,0.01,0.25,5704,-0.1,1.0e-5,0.0,50,2,0.0,2553343341,1155593520,218553647,4004757267,0.5
100000,1.0,0.01,0.25,30360,-0.01,1.0e-5,0.0,50,27,0.0,3944452429,885434911,624423300,2178772380,0.05
21544,1.0,0.01,0.25,76408,-0.1,1.0e-5,0.0,50,24,0.0,360260290,1710114633,3672874087,862391935,0.5
46416,1.0,0.01,0.25,144409,-0.01,1.0e-5,0.0,50,26,0.0,1539501100,360789015,1205098866,482881905,0.5
46416,1.0,0.01,0.25,1066,-0.1,1.0e-5,0.0,50,49,0.0,3119553728,2353254413,1397170334,2899336129,0.5
46416,1.0,0.01,0.25,103784,-0.01,1.0e-5,0.0,50,14,0.0,1200626325,413627298,284459495,151534428,0.05
46416,1.0,0.01,0.25,145380,-0.01,1.0e-5,0.0,50,43,0.0,2966139179,2207201693,3228764132,3732570288,0.5
46416,1.0,0.01,0.25,9465,-0.1,1.0e-5,0.0,50,14,0.0,3972061502,2979848671,3882996065,894329739,0.5
21544,1.0,0.01,0.25,85729,-0.1,1.0e-5,0.0,50,15,0.0,902567343,1946339405,1329198509,820952225,0.5
46416,1.0,0.01,0.25,10036,-0.1,1.0e-5,0.0,50,12,0.0,2770844138,1135407926,3125348563,669309606,0.5
21544,1.0,0.01,0.25,84745,-0.1,1.0e-5,0.0,50,28,0.0,2338875399,3407151504,3677863396,2191617740,0.5
46416,1.0,0.01,0.25,9861,-0.1,1.0e-5,0.0,50,20,0.0,3248662918,489681901,1659803563,1061010006,0.5
46416,1.0,0.01,0.25,144,-0.1,1.0e-5,0.0,50,1,0.0,919421710,359367363,2188573436,3780120055,0.05
46416,1.0,0.01,0.25,12027,-0.1,1.0e-5,0.0,50,7,0.0,4070274568,2429119725,2842013941,563389287,0.5
46416,1.0,0.01,0.25,304,-0.1,1.0e-5,0.0,50,2,0.0,2870542012,799470063,3804973051,1559337572,0.05
46416,1.0,0.01,0.25,146,-0.1,1.0e-5,0.0,50,3,0.0,414454527,3090909849,1185906845,1746863519,0.05
46416,1.0,0.01,0.25,146,-0.1,1.0e-5,0.0,50,4,0.0,1928868928,1644570355,2297166915,141662035,0.05
46416,1.0,0.01,0.25,178,-0.1,1.0e-5,0.0,50,5,0.0,2472045485,2190216046,1355709878,472079403,0.05
46416,1.0,0.01,0.25,288,-0.1,1.0e-5,0.0,50,6,0.0,3360168142,3918399323,3691447540,477465502,0.05
21544,1.0,0.01,0.25,94432,-0.1,1.0e-5,0.0,50,14,0.0,1008052964,1026770828,2567326253,3910615513,0.5
46416,1.0,0.01,0.25,145,-0.1,1.0e-5,0.0,50,7,0.0,2473488546,1522882310,3296560693,656017325,0.05
46416,1.0,0.01,0.25,176,-0.1,1.0e-5,0.0,50,8,0.0,398722913,3090134670,2108892416,4213601157,0.05
46416,1.0,0.01,0.25,154,-0.1,1.0e-5,0.0,50,9,0.0,95426165,4076170921,3192527606,2461236848,0.05
46416,1.0,0.01,0.25,158,-0.1,1.0e-5,0.0,50,10,0.0,3204507588,2513194652,1763461864,4106439255,0.05
46416,1.0,0.01,0.25,13320,-0.1,1.0e-5,0.0,50,33,0.0,158282426,2409509710,2446577781,3303595500,0.5
46416,1.0,0.01,0.25,135,-0.1,1.0e-5,0.0,50,11,0.0,1231433790,239522378,487673550,1575594539,0.05
46416,1.0,0.01,0.25,69,-0.1,1.0e-5,0.0,50,12,0.0,2553343341,1155593520,218553647,4004757267,0.05
46416,1.0,0.01,0.25,143,-0.1,1.0e-5,0.0,50,14,0.0,360260290,1710114633,3672874087,862391935,0.05
46416,1.0,0.01,0.25,151,-0.1,1.0e-5,0.0,50,13,0.0,3944452429,885434911,624423300,2178772380,0.05
46416,1.0,0.01,0.25,17512,-0.1,1.0e-5,0.0,50,6,0.0,472558511,2152889207,2325784381,2724019637,0.5
46416,1.0,0.01,0.25,256,-0.1,1.0e-5,0.0,50,15,0.0,1539501100,360789015,1205098866,482881905,0.05
46416,1.0,0.01,0.25,16713,-0.1,1.0e-5,0.0,50,23,0.0,3048275208,1828704923,3427281413,2567785409,0.5
46416,1.0,0.01,0.25,11464,-0.1,1.0e-5,0.0,50,48,0.0,3482161071,250391881,2890086019,261541859,0.5
46416,1.0,0.01,0.25,213,-0.1,1.0e-5,0.0,50,16,0.0,3119553728,2353254413,1397170334,2899336129,0.05
46416,1.0,0.01,0.25,161,-0.1,1.0e-5,0.0,50,18,0.0,2966139179,2207201693,3228764132,3732570288,0.05
46416,1.0,0.01,0.25,19099,-0.1,1.0e-5,0.0,50,28,0.0,3969926483,1847332091,2651625381,655760284,0.5
46416,1.0,0.01,0.25,183,-0.1,1.0e-5,0.0,50,17,0.0,1200626325,413627298,284459495,151534428,0.05
46416,1.0,0.01,0.25,200,-0.1,1.0e-5,0.0,50,20,0.0,902567343,1946339405,1329198509,820952225,0.05
46416,1.0,0.01,0.25,214,-0.1,1.0e-5,0.0,50,19,0.0,3972061502,2979848671,3882996065,894329739,0.05
46416,1.0,0.01,0.25,18825,-0.1,1.0e-5,0.0,50,38,0.0,3387093128,2689480112,2229787009,2400600884,0.5
46416,1.0,0.01,0.25,145,-0.1,1.0e-5,0.0,50,22,0.0,2338875399,3407151504,3677863396,2191617740,0.05
46416,1.0,0.01,0.25,112711,-0.01,1.0e-5,0.0,50,39,0.0,3279313771,1971519719,1981635071,457346160,0.05
46416,1.0,0.01,0.25,213,-0.1,1.0e-5,0.0,50,21,0.0,2770844138,1135407926,3125348563,669309606,0.05
46416,1.0,0.01,0.25,20015,-0.1,1.0e-5,0.0,50,34,0.0,486027609,2041589505,1018936742,2218222544,0.5
46416,1.0,0.01,0.25,233,-0.1,1.0e-5,0.0,50,23,0.0,3248662918,489681901,1659803563,1061010006,0.05
46416,1.0,0.01,0.25,159833,-0.01,1.0e-5,0.0,50,44,0.0,1797932369,2204575617,751797507,4185374085,0.5
46416,1.0,0.01,0.25,21320,-0.1,1.0e-5,0.0,50,15,0.0,2954577346,1262870154,4289260121,607023503,0.5
46416,1.0,0.01,0.25,141,-0.1,1.0e-5,0.0,50,24,0.0,919421710,359367363,2188573436,3780120055,0.05
100000,1.0,0.01,0.25,35364,-0.01,1.0e-5,0.0,50,31,0.0,2483916514,2145680017,185519584,3584487457,0.05
46416,1.0,0.01,0.25,128,-0.1,1.0e-5,0.0,50,27,0.0,414454527,3090909849,1185906845,1746863519,0.05
100000,1.0,0.01,0.25,37259,-0.01,1.0e-5,0.0,50,7,0.0,2359089892,1488739644,349879296,3343419010,0.05
46416,1.0,0.01,0.25,213,-0.1,1.0e-5,0.0,50,25,0.0,4070274568,2429119725,2842013941,563389287,0.05
46416,1.0,0.01,0.25,228,-0.1,1.0e-5,0.0,50,26,0.0,2870542012,799470063,3804973051,1559337572,0.05
46416,1.0,0.01,0.25,150,-0.1,1.0e-5,0.0,50,28,0.0,1928868928,1644570355,2297166915,141662035,0.05
46416,1.0,0.01,0.25,126,-0.1,1.0e-5,0.0,50,30,0.0,3360168142,3918399323,3691447540,477465502,0.05
46416,1.0,0.01,0.25,129,-0.1,1.0e-5,0.0,50,31,0.0,1008052964,1026770828,2567326253,3910615513,0.05
21544,1.0,0.01,0.25,114527,-0.1,1.0e-5,0.0,50,18,0.0,176613686,2831268697,3438288323,2332062348,0.5
46416,1.0,0.01,0.25,276,-0.1,1.0e-5,0.0,50,29,0.0,2472045485,2190216046,1355709878,472079403,0.05
46416,1.0,0.01,0.25,141,-0.1,1.0e-5,0.0,50,34,0.0,95426165,4076170921,3192527606,2461236848,0.05
21544,1.0,0.01,0.25,116204,-0.1,1.0e-5,0.0,50,16,0.0,3361629349,801893987,2673454241,887329874,0.5
46416,1.0,0.01,0.25,254,-0.1,1.0e-5,0.0,50,33,0.0,398722913,3090134670,2108892416,4213601157,0.05
46416,1.0,0.01,0.25,222,-0.1,1.0e-5,0.0,50,32,0.0,2473488546,1522882310,3296560693,656017325,0.05
46416,1.0,0.01,0.25,182,-0.1,1.0e-5,0.0,50,35,0.0,3204507588,2513194652,1763461864,4106439255,0.05
46416,1.0,0.01,0.25,115,-0.1,1.0e-5,0.0,50,36,0.0,158282426,2409509710,2446577781,3303595500,0.05
46416,1.0,0.01,0.25,196,-0.1,1.0e-5,0.0,50,37,0.0,1231433790,239522378,487673550,1575594539,0.05
21544,1.0,0.01,0.25,108579,-0.1,1.0e-5,0.0,50,39,0.0,4106720622,3514889465,776598762,2004996117,0.5
100000,1.0,0.01,0.25,58301,-0.01,1.0e-5,0.0,50,10,0.0,3981653111,4112004427,41889536,4235320275,0.5
46416,1.0,0.01,0.25,21090,-0.1,1.0e-5,0.0,50,47,0.0,855244297,3938703723,4265391138,1837465243,0.5
46416,1.0,0.01,0.25,25421,-0.1,1.0e-5,0.0,50,30,0.0,471699180,1779268394,3564638811,2626325795,0.5
21544,1.0,0.01,0.25,106324,-0.1,1.0e-5,0.0,50,45,0.0,1631587198,2688228949,4275723472,29332716,0.5
21544,1.0,0.01,0.25,121568,-0.1,1.0e-5,0.0,50,17,0.0,3187748783,723543516,629673314,191579038,0.5
46416,1.0,0.01,0.25,116119,-0.01,1.0e-5,0.0,50,45,0.0,1258830199,1109911245,1322869510,563085762,0.05
46416,1.0,0.01,0.25,393,-0.1,1.0e-5,0.0,50,38,0.0,2553343341,1155593520,218553647,4004757267,0.05
46416,1.0,0.01,0.25,214,-0.1,1.0e-5,0.0,50,39,0.0,360260290,1710114633,3672874087,862391935,0.05
46416,1.0,0.01,0.25,152,-0.1,1.0e-5,0.0,50,41,0.0,472558511,2152889207,2325784381,2724019637,0.05
46416,1.0,0.01,0.25,75,-0.1,1.0e-5,0.0,50,42,0.0,1539501100,360789015,1205098866,482881905,0.05
46416,1.0,0.01,0.25,81,-0.1,1.0e-5,0.0,50,43,0.0,3048275208,1828704923,3427281413,2567785409,0.05
46416,1.0,0.01,0.25,291,-0.1,1.0e-5,0.0,50,40,0.0,3944452429,885434911,624423300,2178772380,0.05
46416,1.0,0.01,0.25,161,-0.1,1.0e-5,0.0,50,44,0.0,3482161071,250391881,2890086019,261541859,0.05
46416,1.0,0.01,0.25,29408,-0.1,1.0e-5,0.0,50,3,0.0,719993546,481168044,562780291,2060581917,0.5
100000,1.0,0.01,0.25,39648,-0.01,1.0e-5,0.0,50,32,0.0,3176062469,2833665826,1741233179,560476360,0.05
46416,1.0,0.01,0.25,29954,-0.1,1.0e-5,0.0,50,18,0.0,3562925299,3502289161,1878046242,815251701,0.5
100000,1.0,0.01,0.25,59776,-0.01,1.0e-5,0.0,50,15,0.0,3796044915,2157105629,3546901821,1575613415,0.5
46416,1.0,0.01,0.25,28541,-0.1,1.0e-5,0.0,50,31,0.0,3587911386,1036639127,3773984403,2180732952,0.5
46416,1.0,0.01,0.25,100,-0.1,1.0e-5,0.0,50,45,0.0,3119553728,2353254413,1397170334,2899336129,0.05
21544,1.0,0.01,0.25,115709,-0.1,1.0e-5,0.0,50,43,0.0,3685202290,1512025651,2940049878,197802581,0.5
46416,1.0,0.01,0.25,146,-0.1,1.0e-5,0.0,50,48,0.0,1200626325,413627298,284459495,151534428,0.05
46416,1.0,0.01,0.25,25499,-0.1,1.0e-5,0.0,50,45,0.0,913332085,1225268792,3765883336,4068208280,0.5
46416,1.0,0.01,0.25,248,-0.1,1.0e-5,0.0,50,46,0.0,2966139179,2207201693,3228764132,3732570288,0.05
46416,1.0,0.01,0.25,249,-0.1,1.0e-5,0.0,50,47,0.0,3969926483,1847332091,2651625381,655760284,0.05
21544,1.0,0.01,0.25,132919,-0.1,1.0e-5,0.0,50,2,0.0,1982891940,3940587702,1898692363,1058955120,0.5
46416,1.0,0.01,0.25,102,-0.1,1.0e-5,0.0,50,49,0.0,902567343,1946339405,1329198509,820952225,0.05
46416,1.0,0.01,0.25,29545,-0.1,1.0e-5,0.0,50,29,0.0,3020144531,764647199,2931382972,297185376,0.5
46416,1.0,0.01,0.25,122959,-0.01,1.0e-5,0.0,50,4,0.0,1073049596,702131612,829044739,3307715712,0.05
46416,1.0,0.01,0.25,337,-0.1,1.0e-5,0.0,50,50,0.0,3972061502,2979848671,3882996065,894329739,0.05
100000,1.0,0.01,0.25,59729,-0.01,1.0e-5,0.0,50,35,0.0,1405799357,3269465926,1687181481,1849436626,0.5
46416,1.0,0.01,0.25,123463,-0.01,1.0e-5,0.0,50,11,0.0,2396626010,2576728458,2424907994,359941836,0.05
46416,1.0,0.01,0.25,93,-0.1,1.0e-5,0.0,50,3,0.0,3279313771,1971519719,1981635071,457346160,5.0e-8
46416,1.0,0.01,0.25,116,-0.1,1.0e-5,0.0,50,1,0.0,3387093128,2689480112,2229787009,2400600884,5.0e-8
46416,1.0,0.01,0.25,87,-0.1,1.0e-5,0.0,50,5,0.0,486027609,2041589505,1018936742,2218222544,5.0e-8
100000,1.0,0.01,0.25,36826,-0.01,1.0e-5,0.0,50,11,0.0,1262611686,3503798810,1758177943,50529363,0.05
46416,1.0,0.01,0.25,21819,-0.1,1.0e-5,0.0,50,50,0.0,906544728,188766249,1390977957,4072824809,0.5
46416,1.0,0.01,0.25,94,-0.1,1.0e-5,0.0,50,2,0.0,2338875399,3407151504,3677863396,2191617740,5.0e-8
46416,1.0,0.01,0.25,113,-0.1,1.0e-5,0.0,50,4,0.0,2770844138,1135407926,3125348563,669309606,5.0e-8
46416,1.0,0.01,0.25,103,-0.1,1.0e-5,0.0,50,7,0.0,1797932369,2204575617,751797507,4185374085,5.0e-8
46416,1.0,0.01,0.25,91,-0.1,1.0e-5,0.0,50,6,0.0,3248662918,489681901,1659803563,1061010006,5.0e-8
100000,1.0,0.01,0.25,58798,-0.01,1.0e-5,0.0,50,41,0.0,307510801,3297717544,3652160104,3903698323,0.5
46416,1.0,0.01,0.25,100,-0.1,1.0e-5,0.0,50,9,0.0,919421710,359367363,2188573436,3780120055,5.0e-8
46416,1.0,0.01,0.25,101,-0.1,1.0e-5,0.0,50,11,0.0,414454527,3090909849,1185906845,1746863519,5.0e-8
100000,1.0,0.01,0.25,60595,-0.01,1.0e-5,0.0,50,30,0.0,565496748,3855818464,4165028005,2673770303,0.5
46416,1.0,0.01,0.25,99,-0.1,1.0e-5,0.0,50,8,0.0,2954577346,1262870154,4289260121,607023503,5.0e-8
46416,1.0,0.01,0.25,96,-0.1,1.0e-5,0.0,50,10,0.0,2483916514,2145680017,185519584,3584487457,5.0e-8
46416,1.0,0.01,0.25,137,-0.1,1.0e-5,0.0,50,14,0.0,2870542012,799470063,3804973051,1559337572,5.0e-8
46416,1.0,0.01,0.25,105,-0.1,1.0e-5,0.0,50,13,0.0,4070274568,2429119725,2842013941,563389287,5.0e-8
46416,1.0,0.01,0.25,101,-0.1,1.0e-5,0.0,50,12,0.0,2359089892,1488739644,349879296,3343419010,5.0e-8
46416,1.0,0.01,0.25,33822,-0.1,1.0e-5,0.0,50,16,0.0,2003937706,897360575,2399399931,1374899083,0.5
46416,1.0,0.01,0.25,34494,-0.1,1.0e-5,0.0,50,5,0.0,1623162045,784094853,2597911793,3463962208,0.5
46416,1.0,0.01,0.25,33868,-0.1,1.0e-5,0.0,50,25,0.0,2293076023,3499180631,2930340766,1884629023,0.5
46416,1.0,0.01,0.25,89,-0.1,1.0e-5,0.0,50,15,0.0,1928868928,1644570355,2297166915,141662035,5.0e-8
46416,1.0,0.01,0.25,35307,-0.1,1.0e-5,0.0,50,8,0.0,2534836200,2728536983,3571984010,4109867369,0.5
46416,1.0,0.01,0.25,86,-0.1,1.0e-5,0.0,50,17,0.0,1008052964,1026770828,2567326253,3910615513,5.0e-8
46416,1.0,0.01,0.25,102,-0.1,1.0e-5,0.0,50,16,0.0,3360168142,3918399323,3691447540,477465502,5.0e-8
46416,1.0,0.01,0.25,110,-0.1,1.0e-5,0.0,50,20,0.0,95426165,4076170921,3192527606,2461236848,5.0e-8
46416,1.0,0.01,0.25,96,-0.1,1.0e-5,0.0,50,18,0.0,176613686,2831268697,3438288323,2332062348,5.0e-8
46416,1.0,0.01,0.25,83,-0.1,1.0e-5,0.0,50,23,0.0,2473488546,1522882310,3296560693,656017325,5.0e-8
46416,1.0,0.01,0.25,92,-0.1,1.0e-5,0.0,50,19,0.0,2472045485,2190216046,1355709878,472079403,5.0e-8
21544,1.0,0.01,0.25,141238,-0.1,1.0e-5,0.0,50,22,0.0,3471401057,2216763748,1400544176,1577575034,0.5
46416,1.0,0.01,0.25,156,-0.1,1.0e-5,0.0,50,24,0.0,3204507588,2513194652,1763461864,4106439255,5.0e-8
46416,1.0,0.01,0.25,31197,-0.1,1.0e-5,0.0,50,42,0.0,433098078,1217920978,3914031515,3124036747,0.5
46416,1.0,0.01,0.25,35479,-0.1,1.0e-5,0.0,50,36,0.0,2435926212,4074860185,468635321,431904991,0.5
46416,1.0,0.01,0.25,99,-0.1,1.0e-5,0.0,50,21,0.0,3361629349,801893987,2673454241,887329874,5.0e-8
46416,1.0,0.01,0.25,38030,-0.1,1.0e-5,0.0,50,1,0.0,3084068663,3835580386,134618461,4024806547,0.5
46416,1.0,0.01,0.25,124,-0.1,1.0e-5,0.0,50,26,0.0,1231433790,239522378,487673550,1575594539,5.0e-8
46416,1.0,0.01,0.25,130,-0.1,1.0e-5,0.0,50,25,0.0,158282426,2409509710,2446577781,3303595500,5.0e-8
46416,1.0,0.01,0.25,104,-0.1,1.0e-5,0.0,50,27,0.0,4106720622,3514889465,776598762,2004996117,5.0e-8
46416,1.0,0.01,0.25,91,-0.1,1.0e-5,0.0,50,28,0.0,3981653111,4112004427,41889536,4235320275,5.0e-8
46416,1.0,0.01,0.25,124,-0.1,1.0e-5,0.0,50,22,0.0,398722913,3090134670,2108892416,4213601157,5.0e-8
100000,1.0,0.01,0.25,62565,-0.01,1.0e-5,0.0,50,37,0.0,2863702609,336266233,50104731,296895032,0.5
46416,1.0,0.01,0.25,136,-0.1,1.0e-5,0.0,50,29,0.0,855244297,3938703723,4265391138,1837465243,5.0e-8
46416,1.0,0.01,0.25,112,-0.1,1.0e-5,0.0,50,30,0.0,471699180,1779268394,3564638811,2626325795,5.0e-8
46416,1.0,0.01,0.25,96,-0.1,1.0e-5,0.0,50,31,0.0,1631587198,2688228949,4275723472,29332716,5.0e-8
46416,1.0,0.01,0.25,98,-0.1,1.0e-5,0.0,50,35,0.0,360260290,1710114633,3672874087,862391935,5.0e-8
46416,1.0,0.01,0.25,108,-0.1,1.0e-5,0.0,50,34,0.0,2553343341,1155593520,218553647,4004757267,5.0e-8
46416,1.0,0.01,0.25,131,-0.1,1.0e-5,0.0,50,33,0.0,1258830199,1109911245,1322869510,563085762,5.0e-8
46416,1.0,0.01,0.25,115,-0.1,1.0e-5,0.0,50,37,0.0,1539501100,360789015,1205098866,482881905,5.0e-8
46416,1.0,0.01,0.25,136,-0.1,1.0e-5,0.0,50,32,0.0,3187748783,723543516,629673314,191579038,5.0e-8
46416,1.0,0.01,0.25,92,-0.1,1.0e-5,0.0,50,36,0.0,472558511,2152889207,2325784381,2724019637,5.0e-8
46416,1.0,0.01,0.25,36762,-0.1,1.0e-5,0.0,50,41,0.0,2538739684,2719946801,2158542026,2810214207,0.5
46416,1.0,0.01,0.25,119,-0.1,1.0e-5,0.0,50,39,0.0,3944452429,885434911,624423300,2178772380,5.0e-8
46416,1.0,0.01,0.25,119,-0.1,1.0e-5,0.0,50,38,0.0,3048275208,1828704923,3427281413,2567785409,5.0e-8
46416,1.0,0.01,0.25,124,-0.1,1.0e-5,0.0,50,40,0.0,3482161071,250391881,2890086019,261541859,5.0e-8
100000,1.0,0.01,0.25,42275,-0.01,1.0e-5,0.0,50,44,0.0,737651778,2821203305,3403872876,63039201,0.05
46416,1.0,0.01,0.25,39364,-0.1,1.0e-5,0.0,50,22,0.0,2265375837,851083024,96956239,2715092331,0.5
46416,1.0,0.01,0.25,86,-0.1,1.0e-5,0.0,50,41,0.0,719993546,481168044,562780291,2060581917,5.0e-8
46416,1.0,0.01,0.25,41316,-0.1,1.0e-5,0.0,50,9,0.0,2480205649,1325836253,834373851,2629819808,0.5
46416,1.0,0.01,0.25,149,-0.1,1.0e-5,0.0,50,42,0.0,3176062469,2833665826,1741233179,560476360,5.0e-8
46416,1.0,0.01,0.25,109,-0.1,1.0e-5,0.0,50,45,0.0,3587911386,1036639127,3773984403,2180732952,5.0e-8
46416,1.0,0.01,0.25,101,-0.1,1.0e-5,0.0,50,47,0.0,3685202290,1512025651,2940049878,197802581,5.0e-8
46416,1.0,0.01,0.25,92,-0.1,1.0e-5,0.0,50,44,0.0,3796044915,2157105629,3546901821,1575613415,5.0e-8
46416,1.0,0.01,0.25,85,-0.1,1.0e-5,0.0,50,43,0.0,3562925299,3502289161,1878046242,815251701,5.0e-8
46416,1.0,0.01,0.25,116,-0.1,1.0e-5,0.0,50,50,0.0,2966139179,2207201693,3228764132,3732570288,5.0e-8
